Drug Chembl ID,Drug Name,Clinical Trial Phase
CHEMBL3827045,Chembl3827045,
CHEMBL3828486,Chembl3828486,
CHEMBL3961037,Chembl3961037,
CHEMBL3989409,Forigerimod,3.0
CHEMBL3989923,Pitavastatin Magnesium,4.0
CHEMBL3991927,Hmn-214,1.0
CHEMBL405862,Nigericin,
CHEMBL4082366,Chembl4082366,
CHEMBL4098877,Mli-2,
CHEMBL4173075,Chembl4173075,
CHEMBL4214638,Chembl4214638,
CHEMBL4297264,Benzodiazepine,3.0
CHEMBL4297276,Diazoxide Choline,2.0
CHEMBL4297677,Tebipenem Pivoxil Hydrobromide,3.0
CHEMBL4298153,Nirogacestat Hydrobromide,1.0
CHEMBL4548689,Ogerin,
CHEMBL4650336,Emvododstat,2.0
CHEMBL4650342,Onzigolide,2.0
CHEMBL4750445,Chembl4750445,
CHEMBL4752776,Chembl4752776,
CHEMBL5095189,Nyx-2925,2.0
CHEMBL5095232,Ddp-225,2.0
CHEMBL516231,Chembl516231,
CHEMBL5303393,Varenicline Tartrate,4.0
CHEMBL5314385,Cp-778875,2.0
CHEMBL539,Acetic Acid,4.0
CHEMBL570165,Chembl570165,
CHEMBL602276,Chembl602276,
CHEMBL606423,Chembl606423,
CHEMBL778,Dexmedetomidine,4.0
CHEMBL107360,Quinupramine,2.0
CHEMBL1084081,Chembl1084081,
CHEMBL1089767,Chembl1089767,
CHEMBL1091693,Chembl1091693,
CHEMBL1096882,Fludarabine Phosphate,4.0
CHEMBL1114,Theobromine,3.0
CHEMBL1199734,Chembl1199734,
CHEMBL1200694,Sevoflurane,4.0
CHEMBL1200920,Isoetharine Hydrochloride,4.0
CHEMBL1201192,Armodafinil,4.0
CHEMBL1201404,Mometasone,-1.0
CHEMBL1229,Oseltamivir,4.0
CHEMBL1236268,Chembl1236268,
CHEMBL1237105,Carboprost Tromethamine,4.0
CHEMBL1255815,Chembl1255815,
CHEMBL1276308,Mifepristone,4.0
CHEMBL133725,Chembl133725,
CHEMBL1441961,Sofalcone,2.0
CHEMBL1631914,Chembl1631914,
CHEMBL1697833,Clortermine,-1.0
CHEMBL1807785,Chembl1807785,
CHEMBL1908315,Gemeprost,4.0
CHEMBL1908917,Fluciclovine,4.0
CHEMBL1952405,Chembl1952405,
CHEMBL196003,Promegestone,2.0
CHEMBL2048028,Lifitegrast,4.0
CHEMBL2106124,Calcium Glycerophosphate,1.0
CHEMBL2111078,Sulfabromomethazine,-1.0
CHEMBL2177390,Ipatasertib,3.0
CHEMBL2220200,Chembl2220200,
CHEMBL2368924,Dolasetron Mesylate,4.0
CHEMBL257705,Chembl257705,
CHEMBL27,Propranolol,4.0
CHEMBL270556,Chembl270556,
CHEMBL274467,Acetophenone,
CHEMBL296323,Chembl296323,
CHEMBL3310151,Chembl3310151,
CHEMBL3545186,Fonadelpar,3.0
CHEMBL3654384,Orismilast,2.0
CHEMBL3672267,Chembl3672267,
CHEMBL3828009,Chembl3828009,
CHEMBL3833334,Papaveretum,4.0
CHEMBL4105584,Chembl4105584,
CHEMBL420762,Mozavaptan,4.0
CHEMBL4297511,Firibastat,3.0
CHEMBL4297582,Tefinostat,2.0
CHEMBL4298173,Zotiraciclib Citrate,1.0
CHEMBL434025,Chembl434025,
CHEMBL4516982,Bi 1935,
CHEMBL4520293,(R)-Zinc-3573,
CHEMBL4594440,Zamicastat,2.0
CHEMBL460258,Chembl460258,
CHEMBL46293,N-Benzyl-Formamide,
CHEMBL475540,Chembl475540,
CHEMBL483849,Chembl483849,
CHEMBL495729,Chembl495729,
CHEMBL5095024,Mp-412,1.0
CHEMBL5314427,Vociprotafib,2.0
CHEMBL5314573,Emavusertib Phosphate,1.0
CHEMBL564249,Chembl564249,
CHEMBL614,Pyrazinamide,4.0
CHEMBL73234,Carbetapentane,4.0
CHEMBL101797,Chembl101797,
CHEMBL1091695,Chembl1091695,
CHEMBL1093685,Chembl1093685,
CHEMBL1116,Raloxifene Hydrochloride,4.0
CHEMBL119084,Chembl119084,
CHEMBL1200411,Ropinirole Hydrochloride,4.0
CHEMBL1200633,Ivermectin,4.0
CHEMBL1201195,Cefmetazole,4.0
CHEMBL1201212,Midodrine,4.0
CHEMBL1230806,Valienamine,
CHEMBL1231013,Chembl1231013,
CHEMBL131,Prednisolone,4.0
CHEMBL1434513,Norepinephrine Bitartrate,4.0
CHEMBL1630578,Tirilazad,3.0
CHEMBL2023528,Chembl2023528,
CHEMBL2062262,Metaraminol Bitartrate,4.0
CHEMBL20835,Aceclidine,3.0
CHEMBL2105658,Tylvalosin Tartrate,-1.0
CHEMBL2105681,Sapacitabine,3.0
CHEMBL2105721,Nivocasan,2.0
CHEMBL2106627,Diacetylmorphine Hydrochloride,4.0
CHEMBL2147777,Teneligliptin,4.0
CHEMBL221692,Adoprazine,2.0
CHEMBL222501,Way-169916,
CHEMBL2386346,Ro-5045337,1.0
CHEMBL257975,Glucose-6-Phosphate,
CHEMBL277432,Chembl277432,
CHEMBL279516,Indoramin,4.0
CHEMBL3137323,Encenicline Hydrochloride,3.0
CHEMBL3185463,Elzasonan,2.0
CHEMBL3286580,Idalopirdine,3.0
CHEMBL3342944,Chembl3342944,
CHEMBL3408386,Chembl3408386,
CHEMBL3590106,Ulixertinib,2.0
CHEMBL36506,Novobiocin,4.0
CHEMBL3818015,Chembl3818015,
CHEMBL4065231,Chembl4065231,
CHEMBL4073178,Chembl4073178,
CHEMBL4104052,Chembl4104052,
CHEMBL4175858,Chembl4175858,
CHEMBL4225287,Chembl4225287,
CHEMBL4279047,Vorasidenib,3.0
CHEMBL459265,Hexamethyl Pararosaniline,4.0
CHEMBL4802129,Balixafortide,3.0
CHEMBL4802161,Dalpiciclib,3.0
CHEMBL485618,Chembl485618,
CHEMBL48582,Safinamide Mesylate,4.0
CHEMBL493745,Chembl493745,
CHEMBL497058,Chembl497058,
CHEMBL501822,Chembl501822,
CHEMBL521589,Bambuterol,3.0
CHEMBL526330,Calystegine B2,
CHEMBL5314521,Imdatifan,2.0
CHEMBL5314568,Pomotrelvir,1.0
CHEMBL542103,Nevanimibe Hydrochloride,2.0
CHEMBL560,Pentazocine,
CHEMBL573,Niacin,4.0
CHEMBL598911,Chembl598911,
CHEMBL66526,Chembl66526,
CHEMBL897,Probenecid,4.0
CHEMBL1066,"(R,R)-Tramadol",
CHEMBL1098248,Chembl1098248,
CHEMBL116018,Chembl116018,
CHEMBL1172,Desloratadine,4.0
CHEMBL1200490,Cetrorelix,4.0
CHEMBL1200782,Dextroamphetamine Adipate,4.0
CHEMBL1200978,Arsenic Trioxide,4.0
CHEMBL1201325,Hexocyclium,4.0
CHEMBL1230661,Chembl1230661,
CHEMBL1232920,Chembl1232920,
CHEMBL1233636,Indoxyl Sulfate,
CHEMBL1234254,Chembl1234254,
CHEMBL129,Zidovudine,4.0
CHEMBL131921,Biochanin,
CHEMBL1373254,Cyclopenthiazide,4.0
CHEMBL147507,(R)-Mexiletine,
CHEMBL168,Oleanolic_Acid,
CHEMBL178459,Oltipraz,3.0
CHEMBL1828820,Artefenomel,2.0
CHEMBL189434,Chembl189434,
CHEMBL190412,Teglarinad Chloride,2.0
CHEMBL190883,Ne-100,
CHEMBL194176,Chembl194176,
CHEMBL2017974,Buparlisib,3.0
CHEMBL2104168,Betameprodine,2.0
CHEMBL2104988,Tipelukast,2.0
CHEMBL2105291,Quingestanol Acetate,2.0
CHEMBL2105741,Trametinib Dimethyl Sulfoxide,4.0
CHEMBL2107583,Erythrityl Tetranitrate,2.0
CHEMBL2110731,Tofogliflozin Anhydrous,4.0
CHEMBL2386815,Chembl2386815,
CHEMBL250689,Chembl250689,
CHEMBL278519,Clorindione,2.0
CHEMBL289480,Rilmenidine,4.0
CHEMBL301769,Chembl301769,
CHEMBL305178,Chembl305178,
CHEMBL3093928,Chembl3093928,
CHEMBL3103021,Chembl3103021,
CHEMBL3137303,Briciclib Sodium,1.0
CHEMBL336487,Chembl336487,
CHEMBL35571,Chembl35571,
CHEMBL3769414,Lenrispodun,2.0
CHEMBL377198,Chembl377198,
CHEMBL398338,Abt-102,1.0
CHEMBL4078686,Chembl4078686,
CHEMBL4094396,Mephedrone,1.0
CHEMBL4163675,Chembl4163675,
CHEMBL4297460,Dovramilast,2.0
CHEMBL4297501,Afabicin,2.0
CHEMBL466465,Tosyl-L-Lysine Chloromethyl Ketone,
CHEMBL46730,Phenanthrene,1.0
CHEMBL47298,Tilorone,2.0
CHEMBL474890,Chembl474890,
CHEMBL486738,Chembl486738,
CHEMBL487533,Chembl487533,
CHEMBL4878586,Chembl4878586,
CHEMBL489285,Chembl489285,
CHEMBL494917,Chembl494917,
CHEMBL5095186,Ksq-4279,1.0
CHEMBL514794,Chembl514794,
CHEMBL53,Apomorphine,4.0
CHEMBL549695,Chembl549695,
CHEMBL559362,Halofuginone Hydrobromide,2.0
CHEMBL562365,Chembl562365,
CHEMBL566,Uracil,3.0
CHEMBL83644,Chembl83644,
CHEMBL1161626,Chembl1161626,
CHEMBL1200329,Tizanidine Hydrochloride,4.0
CHEMBL1200498,Alatrofloxacin Mesylate,4.0
CHEMBL1200500,Beclomethasone Dipropionate,4.0
CHEMBL1201352,Rapacuronium,4.0
CHEMBL1229914,Chembl1229914,
CHEMBL1229947,Chembl1229947,
CHEMBL1230670,Chembl1230670,
CHEMBL1233206,Chembl1233206,
CHEMBL1455497,Malic Acid,4.0
CHEMBL1548353,Chembl1548353,
CHEMBL157729,5-Methylbenzimidazole,
CHEMBL1617,Rifaximin,4.0
CHEMBL1648,Isradipine,4.0
CHEMBL167071,Chembl167071,
CHEMBL167911,Dichlorvos,2.0
CHEMBL1762505,Chembl1762505,
CHEMBL19,Methazolamide,4.0
CHEMBL191879,Chembl191879,
CHEMBL19980,Brefeldin A,
CHEMBL204021,Darapladib,3.0
CHEMBL20489,Ompenaclid,2.0
CHEMBL208015,Chembl208015,
CHEMBL2105060,Moxaverine,2.0
CHEMBL2105552,Vinylbital,2.0
CHEMBL2105682,Edoxaban Tosylate,4.0
CHEMBL2105735,Asunaprevir,4.0
CHEMBL2110814,Delucemine,2.0
CHEMBL2111110,Tedisamil,3.0
CHEMBL2113457,Chembl2113457,
CHEMBL214601,Chembl214601,
CHEMBL2178575,Gsk-2239633,1.0
CHEMBL239414,Chembl239414,
CHEMBL2443026,Chembl2443026,
CHEMBL255231,Ladostigil,2.0
CHEMBL270672,Chembl270672,
CHEMBL3039528,Zicronapine,3.0
CHEMBL3109945,Chembl3109945,
CHEMBL3183968,Ceftriaxone Sodium,4.0
CHEMBL323556,Chembl323556,
CHEMBL3236072,Chembl3236072,
CHEMBL3286733,Chembl3286733,
CHEMBL3304486,Difemerine,4.0
CHEMBL344159,Tolvaptan,4.0
CHEMBL3623630,Chembl3623630,
CHEMBL3707209,Methylpropylpropanediol Dinitrate,-1.0
CHEMBL3833382,Prajmalium,4.0
CHEMBL395429,Oxytocin,4.0
CHEMBL406291,Bradykinin,2.0
CHEMBL4092859,Chembl4092859,
CHEMBL444633,Rifabutin,4.0
CHEMBL458298,Chembl458298,
CHEMBL460910,Chembl460910,
CHEMBL463321,Chembl463321,
CHEMBL464982,Gamolenic Acid,4.0
CHEMBL478612,Chembl478612,
CHEMBL4802152,Senaparib,2.0
CHEMBL487253,Bendamustine,4.0
CHEMBL501174,Lycopene,3.0
CHEMBL509,Meclofenamic Acid,4.0
CHEMBL518924,Mavorixafor,3.0
CHEMBL5191316,Chembl5191316,
CHEMBL5314947,Denatonium Acetate Monohydrate,2.0
CHEMBL558448,Chembl558448,
CHEMBL570745,Chembl570745,
CHEMBL6367,Gpi-1046,
CHEMBL931,Halothane,4.0
CHEMBL94061,Chembl94061,
CHEMBL9967,Pirenzepine,4.0
CHEMBL110739,Corticosterone,3.0
CHEMBL1195,Propoxycaine,4.0
CHEMBL1200632,Clindamycin Palmitate Hydrochloride,4.0
CHEMBL1200691,Magnesium Acetate,4.0
CHEMBL121790,Chembl121790,
CHEMBL1231,Oxybutynin,4.0
CHEMBL1231592,Chembl1231592,
CHEMBL1232182,"2,3-Difluorobenzyl Alcohol",
CHEMBL1233511,Phytic Acid,3.0
CHEMBL1234904,Chembl1234904,
CHEMBL136560,"(1R,2S)-Phenylpropanolamine",
CHEMBL1373467,Chembl1373467,
CHEMBL1443272,Chembl1443272,
CHEMBL148169,Ik-682,
CHEMBL1637,Gemcitabine Hydrochloride,4.0
CHEMBL165315,Chembl165315,
CHEMBL1673303,(S)-Iclaprim,
CHEMBL169526,Chembl169526,
CHEMBL182323,Chembl182323,
CHEMBL185885,Aes-103,2.0
CHEMBL1888305,Chembl1888305,
CHEMBL1923234,Wp 1066,1.0
CHEMBL1949708,Relmapirazin,3.0
CHEMBL1957857,Chembl1957857,
CHEMBL2104927,Figopitant,2.0
CHEMBL2105675,Tafamidis Meglumine,4.0
CHEMBL2106966,Piketoprofen,2.0
CHEMBL2107826,Vibegron,4.0
CHEMBL2153644,Chembl2153644,
CHEMBL2159741,Chembl2159741,
CHEMBL2346976,Azd3514,1.0
CHEMBL2381968,Chembl2381968,
CHEMBL2430537,Chembl2430537,
CHEMBL24781,L-371257,
CHEMBL257468,Chembl257468,
CHEMBL279115,Phorbol Myristate Acetate,2.0
CHEMBL295301,Chembl295301,
CHEMBL298445,Chembl298445,
CHEMBL3181832,Methicillin Sodium,4.0
CHEMBL338790,Chembl338790,
CHEMBL340606,Chembl340606,
CHEMBL350239,Chembl350239,
CHEMBL353861,Al-6619,
CHEMBL3545096,Bgt-226,2.0
CHEMBL3545312,Ravidasvir Hydrochloride,2.0
CHEMBL3545340,R-343,2.0
CHEMBL363648,Tak-715,2.0
CHEMBL3910075,Ce-245677,1.0
CHEMBL3989571,Spectinomycin Hydrochloride,4.0
CHEMBL3989766,Oritavancin Diphosphate,4.0
CHEMBL4101866,Chembl4101866,
CHEMBL411084,Wiskostatin,
CHEMBL4204833,Chembl4204833,
CHEMBL4293828,Chembl4293828,
CHEMBL4297414,Pd-217014,2.0
CHEMBL4297519,Nafithromycin,2.0
CHEMBL4302505,Nsi-189,2.0
CHEMBL447861,4-Hydroxy Benzoic Acid Benzyl Ester,
CHEMBL4650300,Agi-134,1.0
CHEMBL4650743,.Alpha.-R-Lipoic Acid Choline Ester,2.0
CHEMBL466659,Pentaerythritol Tetranitrate,4.0
CHEMBL469912,Puromycin,2.0
CHEMBL471737,Ivabradine,4.0
CHEMBL480411,Chembl480411,
CHEMBL4847050,Aficamten,3.0
CHEMBL489157,Chembl489157,
CHEMBL5182441,Chembl5182441,
CHEMBL521851,Pictilisib,2.0
CHEMBL524,Methoxamine,4.0
CHEMBL5314392,Bay1067197,2.0
CHEMBL5314401,Cnv2197944,2.0
CHEMBL5314420,Tuspetinib,2.0
CHEMBL551043,Chembl551043,
CHEMBL57531,Chembl57531,
CHEMBL600084,Chembl600084,
CHEMBL604608,Fructose,4.0
CHEMBL72006,Chembl72006,
CHEMBL8260,Baicalein,2.0
CHEMBL850,Sparfloxacin,4.0
CHEMBL852,Melphalan,4.0
CHEMBL959,Rimantadine,4.0
CHEMBL1089495,Chembl1089495,
CHEMBL1162488,Phenylpyruvate,
CHEMBL1168,Ramipril,4.0
CHEMBL1182833,Mivacurium,4.0
CHEMBL1200376,Betamethasone Benzoate,4.0
CHEMBL1200569,Caffeine Citrate,4.0
CHEMBL1200582,Aminolevulinic Acid Hydrochloride,4.0
CHEMBL1200944,Sulbactam Sodium,4.0
CHEMBL1233300,Hydroxyfasudil,
CHEMBL1234151,Chembl1234151,
CHEMBL1236882,Chembl1236882,
CHEMBL1256575,Chembl1256575,
CHEMBL1275,Pergolide Mesylate,4.0
CHEMBL128,Sumatriptan,4.0
CHEMBL1355,Sodium Citrate,4.0
CHEMBL14060,Phenol,4.0
CHEMBL14227,Butanoic Acid,2.0
CHEMBL152649,Chlormidazole,2.0
CHEMBL172854,Chembl172854,
CHEMBL1888176,Trospium,4.0
CHEMBL1929396,Anagliptin,4.0
CHEMBL1939876,Bi 4394,
CHEMBL2009089,Selenious Acid,4.0
CHEMBL205792,Chembl205792,
CHEMBL2096639,Bacitracin Zinc,4.0
CHEMBL2105638,Delafloxacin Meglumine,4.0
CHEMBL2106065,Clamoxyquin Hydrochloride,3.0
CHEMBL2106195,Dexmedetomidine Hydrochloride,4.0
CHEMBL2107830,Empagliflozin,4.0
CHEMBL2182052,Chembl2182052,
CHEMBL230006,Enoxolone,2.0
CHEMBL2315932,Chembl2315932,
CHEMBL232827,Chembl232827,
CHEMBL2365279,Chembl2365279,
CHEMBL2393168,Chembl2393168,
CHEMBL2407750,Chembl2407750,
CHEMBL2408240,Chembl2408240,
CHEMBL250787,Chembl250787,
CHEMBL270545,Chembl270545,
CHEMBL286013,Dimebutic Acid,2.0
CHEMBL290077,Chembl290077,
CHEMBL290352,Cep-1347,3.0
CHEMBL305660,Ebastine,4.0
CHEMBL3236637,Chembl3236637,
CHEMBL326523,Chembl326523,
CHEMBL326611,Chembl326611,
CHEMBL328560,Sulthiame,4.0
CHEMBL3286735,Chembl3286735,
CHEMBL3422010,Chembl3422010,
CHEMBL351706,Bms-214662,1.0
CHEMBL3545388,Seridopidine,2.0
CHEMBL368329,Chembl368329,
CHEMBL3819553,Chembl3819553,
CHEMBL398989,Chembl398989,
CHEMBL402262,Chembl402262,
CHEMBL4068611,Relacorilant,3.0
CHEMBL4082726,Chembl4082726,
CHEMBL4226151,Chembl4226151,
CHEMBL4297645,Cefilavancin,2.0
CHEMBL4438249,Amdizalisib,2.0
CHEMBL4558527,Azd-8154,2.0
CHEMBL4567838,Chembl4567838,
CHEMBL463763,Triptolide,3.0
CHEMBL473922,Chembl473922,
CHEMBL4802138,Bersiporocin,2.0
CHEMBL4861471,Eclitasertib,2.0
CHEMBL5095080,Quabodepistat,2.0
CHEMBL5178416,Chembl5178416,
CHEMBL5198592,Chembl5198592,
CHEMBL5314423,Zasocitinib,2.0
CHEMBL5314600,Tirabrutinib Hydrochloride,4.0
CHEMBL5314911,Bms-986310,1.0
CHEMBL538867,Patidegib,3.0
CHEMBL564085,Troleandomycin,4.0
CHEMBL568150,As-605240,
CHEMBL58711,Tivirapine,2.0
CHEMBL59898,Pd-102807,
CHEMBL9194,Atrasentan,3.0
CHEMBL932,Dipyridamole,4.0
CHEMBL1044,Phenylacetic Acid,
CHEMBL1078665,Pha-745052,
CHEMBL1091712,Chembl1091712,
CHEMBL109341,Sinapinate,
CHEMBL1096927,Levomenol,2.0
CHEMBL1200370,Benzoyl Peroxide,4.0
CHEMBL1200813,Acebutolol Hydrochloride,4.0
CHEMBL1200822,Flecainide Acetate,4.0
CHEMBL1200948,Trimipramine Maleate,4.0
CHEMBL1200973,Estradiol Cypionate,4.0
CHEMBL1201089,Diphenhydramine Citrate,4.0
CHEMBL1201189,Ammonia N 13,4.0
CHEMBL1201321,Difenoxin,4.0
CHEMBL1201322,Thonzonium,4.0
CHEMBL1201406,Ethynodiol,-1.0
CHEMBL134,Clonidine,4.0
CHEMBL1463,Flucytosine,4.0
CHEMBL151062,1-Phenyl-Ethanol,
CHEMBL155265,Dnqx,
CHEMBL1874002,Chembl1874002,
CHEMBL189938,Chembl189938,
CHEMBL1944698,Zotiraciclib,2.0
CHEMBL195515,Gw7604,
CHEMBL2105676,Tecarfarin Sodium,2.0
CHEMBL2107572,Tecalcet Hydrochloride,2.0
CHEMBL2107829,Emixustat Hydrochloride,2.0
CHEMBL2110829,Detomidine,2.0
CHEMBL212218,Chembl212218,
CHEMBL220320,Chembl220320,
CHEMBL231068,Flibanserin,4.0
CHEMBL247767,Chymostatin,
CHEMBL253608,Chembl253608,
CHEMBL295971,Chembl295971,
CHEMBL3121539,Radalbuvir,2.0
CHEMBL3137315,Deleobuvir Sodium,2.0
CHEMBL325372,Methylparaben,-1.0
CHEMBL3302769,Chembl3302769,
CHEMBL3544949,Ctce-9908,2.0
CHEMBL360376,Chembl360376,
CHEMBL3609092,Chembl3609092,
CHEMBL3622999,Chembl3622999,
CHEMBL3668014,Linzagolix,4.0
CHEMBL3989480,Magnesium Citrate,4.0
CHEMBL4086149,Chembl4086149,
CHEMBL4161600,Chembl4161600,
CHEMBL4209416,Chembl4209416,
CHEMBL4215703,Chembl4215703,
CHEMBL4280675,Chembl4280675,
CHEMBL429577,Chembl429577,
CHEMBL4297467,Padnarsertib,2.0
CHEMBL43184,Aminacrine,2.0
CHEMBL436968,Chembl436968,
CHEMBL4745523,Dt-2216,1.0
CHEMBL475814,Chembl475814,
CHEMBL492514,Chembl492514,
CHEMBL492661,Chembl492661,
CHEMBL493,Bromocriptine,4.0
CHEMBL518826,Chembl518826,
CHEMBL520187,Chembl520187,
CHEMBL521734,Chembl521734,
CHEMBL5314430,Tinengotinib,2.0
CHEMBL5314575,Fipravirimat Mesylate,1.0
CHEMBL549344,Cpg-52852,2.0
CHEMBL549385,Chembl549385,
CHEMBL58343,Agmatine,
CHEMBL594793,Chembl594793,
CHEMBL608,Probucol,4.0
CHEMBL75133,Irx-4204,2.0
CHEMBL91829,Ruboxistaurin,3.0
CHEMBL99,Trichostatin,1.0
CHEMBL1097615,Netivudine,3.0
CHEMBL1200555,Iotrolan,4.0
CHEMBL1200625,Strontium Chloride Sr 89,4.0
CHEMBL1200794,Oxymorphone Hydrochloride,4.0
CHEMBL1200933,Hexafluorenium Bromide,4.0
CHEMBL1200974,Carbinoxamine Maleate,4.0
CHEMBL1201047,Anileridine Hydrochloride,4.0
CHEMBL1201785,Hexaminolevulinate Hydrochloride,4.0
CHEMBL120563,Thiram,2.0
CHEMBL1235122,Chembl1235122,
CHEMBL14,Carbachol,4.0
CHEMBL1421,Dasatinib,4.0
CHEMBL1503,Omeprazole,4.0
CHEMBL1515611,Bromisovalum,2.0
CHEMBL15571,"1,2,4-Triazole",
CHEMBL1592,Quinapril,4.0
CHEMBL1625750,Tosylchloramide,2.0
CHEMBL1699,Memantine Hydrochloride,4.0
CHEMBL1834660,Chembl1834660,
CHEMBL184360,Chembl184360,
CHEMBL190441,Chembl190441,
CHEMBL19215,Metergoline,4.0
CHEMBL1949685,Chembl1949685,
CHEMBL2018217,Chembl2018217,
CHEMBL2021422,Fospropofol Disodium,4.0
CHEMBL2104482,Tucaresol,2.0
CHEMBL2104992,Vestipitant Mesylate,2.0
CHEMBL2105199,Ocinaplon,2.0
CHEMBL2106274,Desomorphine,2.0
CHEMBL2110962,Mefenorex,2.0
CHEMBL2147475,Bms-830216,1.0
CHEMBL22077,Hycanthone,2.0
CHEMBL223256,Nymphaeol A,
CHEMBL224060,Vorozole,2.0
CHEMBL225072,Pemetrexed,4.0
CHEMBL228224,Chembl228224,
CHEMBL2316958,Chembl2316958,
CHEMBL2336017,Chembl2336017,
CHEMBL2408045,Sapitinib,2.0
CHEMBL246206,Chembl246206,
CHEMBL279865,Chembl279865,
CHEMBL313833,Tranylcypromine,
CHEMBL3184986,Zinc Acetate,4.0
CHEMBL3260358,Chembl3260358,
CHEMBL360716,Chembl360716,
CHEMBL3707214,Morpholine Salicylate,-1.0
CHEMBL3707224,Sofpironium,3.0
CHEMBL3707347,Verinurad,2.0
CHEMBL3780740,Lobeglitazone Sulfate,3.0
CHEMBL3786896,Azd-8165,1.0
CHEMBL387377,Chembl387377,
CHEMBL3989451,Acetorphine,2.0
CHEMBL404150,Chembl404150,
CHEMBL4078477,Chembl4078477,
CHEMBL4088896,Ly2623091,2.0
CHEMBL4171490,Chembl4171490,
CHEMBL42055,E-Flupentixol,2.0
CHEMBL4283439,Chembl4283439,
CHEMBL454801,Ubidecarenone,3.0
CHEMBL458547,Chembl458547,
CHEMBL470718,Chembl470718,
CHEMBL4796560,Kio-301,1.0
CHEMBL48046,Chembl48046,
CHEMBL483166,Chembl483166,
CHEMBL4850857,Chembl4850857,
CHEMBL487465,Deferitazole,2.0
CHEMBL493636,Sulfanitran,2.0
CHEMBL494708,Bph-798,
CHEMBL505961,Chembl505961,
CHEMBL5072532,Chembl5072532,
CHEMBL5077961,Milrebrutinib,2.0
CHEMBL5092273,Chembl5092273,
CHEMBL5095223,Azd-9574,1.0
CHEMBL5314581,Bocodepsin,2.0
CHEMBL603498,Chembl603498,
CHEMBL606258,Oleandomycin,2.0
CHEMBL74,Cromolyn Sodium,4.0
CHEMBL843,Rosiglitazone Maleate,4.0
CHEMBL8597,Ascomycin,
CHEMBL99668,Toyocamycin,
CHEMBL1094041,Chembl1094041,
CHEMBL112834,Chembl112834,
CHEMBL114464,Chembl114464,
CHEMBL1185,Zolmitriptan,4.0
CHEMBL1200384,Betamethasone Dipropionate,4.0
CHEMBL1200667,Enclomiphene Citrate,3.0
CHEMBL1201196,Sertaconazole,4.0
CHEMBL1201273,Protokylol,4.0
CHEMBL1201274,Levobetaxolol,4.0
CHEMBL1201303,Pyrvinium,4.0
CHEMBL1201731,Nebivolol Hydrochloride,4.0
CHEMBL1209676,Chembl1209676,
CHEMBL1231847,Chembl1231847,
CHEMBL1234570,Chembl1234570,
CHEMBL1236184,Chembl1236184,
CHEMBL1524273,Phthalylsulfathiazole,4.0
CHEMBL1537,Azlocillin,4.0
CHEMBL1697825,Butalamine,2.0
CHEMBL1732,Dihydroergotamine,4.0
CHEMBL175970,Chembl175970,
CHEMBL1771,Clopidogrel,4.0
CHEMBL177820,Tetrabromobenzotriazole,
CHEMBL1793892,Chembl1793892,
CHEMBL189959,Oleoyl,2.0
CHEMBL190467,Chembl190467,
CHEMBL1950553,Sonedenoson,2.0
CHEMBL206834,Bafetinib,2.0
CHEMBL210084,Chembl210084,
CHEMBL2104585,Ecabet,3.0
CHEMBL2104985,Talotrexin Ammonium,1.0
CHEMBL214796,Ngd-8243,2.0
CHEMBL21932,P-Anisic Acid,
CHEMBL220087,"2,4,6-Tribromophenol",
CHEMBL2325741,Capivasertib,4.0
CHEMBL2364835,Chembl2364835,
CHEMBL253825,Chembl253825,
CHEMBL300461,Chembl300461,
CHEMBL3134375,Chembl3134375,
CHEMBL317094,Imidapril,4.0
CHEMBL3185781,Chembl3185781,
CHEMBL3289038,Chembl3289038,
CHEMBL3309995,Chembl3309995,
CHEMBL3329674,Chembl3329674,
CHEMBL338076,Chembl338076,
CHEMBL360861,Nifekalant,3.0
CHEMBL361812,Ramatroban,4.0
CHEMBL3697701,A-079,
CHEMBL3707243,Glycopyrronium Tosylate,4.0
CHEMBL374936,Chembl374936,
CHEMBL3752911,Chembl3752911,
CHEMBL3833368,Rucaparib Camsylate,4.0
CHEMBL397022,Chembl397022,
CHEMBL4067483,Chembl4067483,
CHEMBL4078261,Chembl4078261,
CHEMBL4098878,Chembl4098878,
CHEMBL417007,Lbq-657,-1.0
CHEMBL4297598,Linrodostat,3.0
CHEMBL43280,Methylamine,
CHEMBL439009,Chembl439009,
CHEMBL440554,Chembl440554,
CHEMBL442437,Chembl442437,
CHEMBL4564126,Tp-008,
CHEMBL4594270,Venglustat Malate,2.0
CHEMBL4594431,Mti-31,1.0
CHEMBL461194,Chembl461194,
CHEMBL469448,D-Mannose,2.0
CHEMBL479079,Gw612286X,
CHEMBL4802155,Vafidemstat,2.0
CHEMBL4851806,Chembl4851806,
CHEMBL486422,Daidzin,
CHEMBL498486,"3,7-Bis(2-Hydroxyethyl)Icaritin",
CHEMBL49943,Fenpiprane,2.0
CHEMBL5078078,Chembl5078078,
CHEMBL5095417,Ebaresdax,2.0
CHEMBL511942,Chembl511942,
CHEMBL517140,Gsk189254,2.0
CHEMBL5314569,Sabizabulin Hydrochloride,1.0
CHEMBL5314570,Catequentinib Hydrochloride,1.0
CHEMBL54922,Proline,2.0
CHEMBL551442,Chembl551442,
CHEMBL582912,Cefcapene,2.0
CHEMBL595118,Chembl595118,
CHEMBL63861,Chembl63861,
CHEMBL63893,Glutamine Hydroxamate,
