Drug,cluster,Selectivity_Score,entropy_sel_n,gini_sel_n,kurt_n,gap_n,sr_n,Type,x,y,Drug Chembl ID,Drug Name,Clinical Trial Phase
CHEMBL1076438,2,0.16049871040918304,0.1476109395227809,0.0023599002582249734,0.32319778855582987,0.04169936665844211,0.03431519921127054,Type I: Highly Selective,7.985903,5.961766,CHEMBL1076438,Lecanindole D,
CHEMBL1076544,0,0.10424394178322795,0.12744773229608095,0.0016265868052341907,0.3529566890694684,0.016250892095918363,0.017414311914899342,Type III: Broad-spectrum,11.393335,6.7840204,CHEMBL1076544,Boscalid,-1.0
CHEMBL1076637,1,0.17505619319641091,0.15098475653957955,0.0017984251644704984,0.09740805303529339,0.24613888681252577,0.23952550217219712,Type II: Moderate poly-target,1.9082994,0.66038287,CHEMBL1076637,D-Tyrosine,
CHEMBL1076864,0,0.12860461605909518,0.07992254148745123,0.0008601965536855887,0.13130697101387875,0.053097482519959514,0.04273561562344202,Type III: Broad-spectrum,10.482845,0.6210957,CHEMBL1076864,Chembl1076864,
CHEMBL1076903,0,0.11934584442135354,0.06695789955483256,0.0006712981226484037,0.1702160997661821,0.07514022245812282,0.06588589575757281,Type III: Broad-spectrum,9.801743,0.10593168,CHEMBL1076903,Varenicline,4.0
CHEMBL1076930,0,0.10638461273344577,0.060260522735916526,0.0005448762172678659,0.14567007903829246,0.05552905503189798,0.04933265720331487,Type III: Broad-spectrum,11.033982,0.072161935,CHEMBL1076930,Inarigivir Soproxil,2.0
CHEMBL1077,0,0.10721013445151036,0.14745642859419103,0.001821235118242043,0.20675905295504673,0.010574972349805194,0.010400136139191317,Type III: Broad-spectrum,10.848805,3.8303049,CHEMBL1077,Bromfenac,4.0
CHEMBL1077291,0,0.14217794047459942,0.11982611524092479,0.0018679811901434482,0.11317056618756854,0.11176065972737399,0.09741907745375691,Type III: Broad-spectrum,6.9538994,1.0019088,CHEMBL1077291,Chembl1077291,
CHEMBL1077583,2,0.19273349157042186,0.16919647961998507,0.003265525322935293,0.3055686958555246,0.12114827445512631,0.09814707434631328,Type I: Highly Selective,4.0590777,5.1557875,CHEMBL1077583,Chembl1077583,
CHEMBL1077896,0,0.09439282594586901,0.13636778213595288,0.0014961118320473204,0.1262056459785397,0.0012189470239374152,0.0011868092810102184,Type III: Broad-spectrum,11.4151745,2.2707431,CHEMBL1077896,Ropivacaine,4.0
CHEMBL1078005,1,0.19074812680123107,0.09541263951401394,0.0014565161482874135,0.35860694863053183,0.2317966833736188,0.20980825572842188,Type II: Moderate poly-target,2.1030796,2.3463883,CHEMBL1078005,Chembl1078005,
CHEMBL1078101,0,0.171709276914839,0.16901158544602587,0.003925636021865503,0.1736718261931385,0.07945667511746644,0.06278419058944693,Type III: Broad-spectrum,6.2796574,4.1611223,CHEMBL1078101,Chembl1078101,
CHEMBL1078178,0,0.16037571113756888,0.08595165630851974,0.001961722275435315,0.15896489591365326,0.1693209596463004,0.14277747055751822,Type III: Broad-spectrum,4.508056,0.5379554,CHEMBL1078178,Momelotinib,4.0
CHEMBL1078231,0,0.15905789539263515,0.09518883109034758,0.0012486196404639077,0.27855508970374837,0.14014094882084596,0.12289543609701861,Type III: Broad-spectrum,5.1464047,2.689823,CHEMBL1078231,Chembl1078231,
CHEMBL1078261,1,0.22794434556601284,0.21311010660936966,0.0033331063962270683,0.2685206240374972,0.24750640091269405,0.21625277178793068,Type II: Moderate poly-target,0.44453287,3.419519,CHEMBL1078261,Propiverine,4.0
CHEMBL1078274,0,0.11814927073083498,0.0959258712091999,0.0014547311619575187,0.2142905569403427,0.022774617646043306,0.0197555584602233,Type III: Broad-spectrum,11.837411,3.1421134,CHEMBL1078274,Chembl1078274,
CHEMBL1078275,1,0.19480373256922573,0.12134782034774096,0.003544431901108959,0.2523968806268218,0.20625779779882564,0.171189536369965,Type II: Moderate poly-target,2.5666525,2.0973682,CHEMBL1078275,Chembl1078275,
CHEMBL1078276,0,0.13216379185847166,0.11722768333962973,0.0031134225016108117,0.2610090897811838,0.004820281513985535,0.004002137043394675,Type III: Broad-spectrum,10.695724,5.148535,CHEMBL1078276,Chembl1078276,
CHEMBL1078277,0,0.17185349528485266,0.10412881913341536,0.0023271249096096474,0.2364314762659901,0.16489494781766043,0.13936352239236824,Type III: Broad-spectrum,4.296863,1.6318483,CHEMBL1078277,Chembl1078277,
CHEMBL1078363,1,0.21456267334998214,0.11658952902154242,0.002059788732470372,0.2503673650902447,0.27383391888517195,0.22625165738065456,Type II: Moderate poly-target,0.8211516,1.6527132,CHEMBL1078363,Chembl1078363,
CHEMBL1078534,0,0.09592083967285844,0.07393610735740817,0.0006860785369217033,0.12497106526396459,0.04273580696517766,0.039868060425377154,Type III: Broad-spectrum,11.617754,0.10358083,CHEMBL1078534,Androstenedone,
CHEMBL1078535,1,0.19347458065627401,0.12447940093653999,0.0015267387775232243,0.2533049032369988,0.25136576100285124,0.22996021734619806,Type II: Moderate poly-target,1.4038962,1.7263955,CHEMBL1078535,Chembl1078535,
CHEMBL1078549,0,0.14139491895891812,0.10241654503007874,0.0011547081418927243,0.1483421878372919,0.1415860905401449,0.129636773400002,Type III: Broad-spectrum,5.922336,0.7825676,CHEMBL1078549,Paeoniflorin,3.0
CHEMBL1078594,1,0.21796164505496773,0.15815721837176888,0.003605130132257774,0.18083319981627652,0.2480834254177978,0.19868107994149395,Type II: Moderate poly-target,1.3129834,2.7047024,CHEMBL1078594,Chembl1078594,
CHEMBL1078665,0,0.1734216057300887,0.1371576578277797,0.0028936787478070006,0.16849778747643315,0.12456635511720815,0.09933867035888391,Type III: Broad-spectrum,5.4099183,2.5145738,CHEMBL1078665,Pha-745052,
CHEMBL1078666,1,0.19196954325744373,0.14000426673099625,0.002831818438229585,0.18892187458055262,0.18663509582479543,0.15147462283502647,Type II: Moderate poly-target,2.9338324,2.4893756,CHEMBL1078666,Chembl1078666,
CHEMBL1078667,0,0.15966256654840993,0.14917926400153414,0.003310724462230734,0.18217891014143767,0.061234042969881164,0.04870419317506181,Type III: Broad-spectrum,7.8086987,3.607819,CHEMBL1078667,Chembl1078667,
CHEMBL1078685,2,0.12591160164278628,0.14186157289322882,0.0020152912484607175,0.42330061501947003,0.023487394563178183,0.02390720052646347,Type I: Highly Selective,9.64492,8.566479,CHEMBL1078685,Topiroxostat,2.0
CHEMBL1078688,1,0.2552539217682971,0.17977147952549538,0.00791285581421711,0.25479343662055487,0.32129485524223456,0.25671609930552325,Type II: Moderate poly-target,-0.8838497,2.5930326,CHEMBL1078688,Chembl1078688,
CHEMBL1078689,0,0.14023916737352776,0.10681329414120015,0.00263358158769989,0.24361158826691007,0.050264151103571846,0.0419599768878907,Type III: Broad-spectrum,9.185362,2.8595464,CHEMBL1078689,Chembl1078689,
CHEMBL107874,0,0.10514614266077377,0.09590299695744009,0.0011719242360273337,0.34085820998369826,0.0064304823598168295,0.006269389364378352,Type III: Broad-spectrum,12.045582,6.2466893,CHEMBL107874,Tridecanoate,2.0
CHEMBL1078767,1,0.22077632229060126,0.1758666142078867,0.008208045969754139,0.2800223457516804,0.19550825708402053,0.15414339675336652,Type II: Moderate poly-target,2.1255004,4.304752,CHEMBL1078767,Chembl1078767,
CHEMBL1078804,1,0.2161944644310662,0.14335091372013034,0.003404033750882912,0.1285942765400991,0.25240260285397803,0.1950803360928906,Type II: Moderate poly-target,1.6210823,2.0399046,CHEMBL1078804,Chembl1078804,
CHEMBL1078859,0,0.14395055073042085,0.1262754791979,0.0025610749582885427,0.18017921397422829,0.042516914480986115,0.03430072537099036,Type III: Broad-spectrum,8.866641,3.2372816,CHEMBL1078859,Chembl1078859,
CHEMBL1078866,0,0.1410482002083397,0.13597674185945535,0.0025556826137561476,0.15957616939129,0.029914944724932262,0.02412113171009284,Type III: Broad-spectrum,9.334746,3.504402,CHEMBL1078866,Chembl1078866,
CHEMBL1078889,1,0.24298144812446332,0.14169437019410797,0.002495791994308498,0.39289431174669154,0.3091726866107163,0.26210698363447854,Type II: Moderate poly-target,-0.13511965,2.7796247,CHEMBL1078889,Chembl1078889,
CHEMBL1078971,1,0.18940878431737163,0.1411146810899692,0.003471591479678622,0.16702975278191387,0.1756353767596238,0.14059839125345067,Type II: Moderate poly-target,3.2722852,2.3422463,CHEMBL1078971,Chembl1078971,
CHEMBL1079,0,0.0750453525643767,0.09306949705439645,0.0009715961570711721,0.1610157603176639,0.017995833508075543,0.019306522136015292,Type III: Broad-spectrum,13.142261,1.3209476,CHEMBL1079,Tizanidine,4.0
CHEMBL1079077,0,0.13034195978284185,0.09309993126626129,0.001854970509190414,0.29885545820924825,0.03162922771315359,0.027176337708744967,Type III: Broad-spectrum,11.830276,5.559402,CHEMBL1079077,Chembl1079077,
CHEMBL1079078,2,0.18602308445730406,0.1483125066193427,0.004174493950859392,0.3113953092055592,0.11883706402260907,0.09650622247340906,Type I: Highly Selective,4.5585175,4.643927,CHEMBL1079078,Chembl1079078,
CHEMBL1079087,0,0.10202807346096812,0.047007031069469025,0.0004304745826990528,0.15302207976915883,0.08549125658793814,0.0808298414405577,Type III: Broad-spectrum,9.946644,-0.55055624,CHEMBL1079087,Chembl1079087,
CHEMBL1079175,1,0.19400303124428464,0.14053798233153791,0.0023686334014214683,0.18218688576932618,0.20167264024816112,0.16548081063066827,Type II: Moderate poly-target,2.5981517,2.331805,CHEMBL1079175,Mk-2206,2.0
CHEMBL1079576,0,0.08706043453213273,0.13669310230899837,0.0015464312445074078,0.1368003976412351,0.03857939289900391,0.04302717073745075,Type III: Broad-spectrum,11.186097,1.5025501,CHEMBL1079576,Phenprobamate,2.0
CHEMBL1079593,2,0.21358951570791695,0.2081686395133601,0.004130496759883581,0.3072466353290043,0.1643207220291786,0.1363117741983869,Type I: Highly Selective,2.692551,5.4363875,CHEMBL1079593,Vs-5584,1.0
CHEMBL1079604,0,0.12878139143105133,0.13194485648516918,0.001978708968819712,0.19759855547167926,0.03875416464881432,0.03428516634828071,Type III: Broad-spectrum,9.35119,3.5224094,CHEMBL1079604,Metaxalone,4.0
CHEMBL1079742,2,0.16735341982167284,0.1896065731220069,0.0031172664761212115,0.38781584833335586,0.04439997465970026,0.03921217246268135,Type I: Highly Selective,6.6555104,8.507075,CHEMBL1079742,Erlotinib Hydrochloride,4.0
CHEMBL1079905,0,0.0950861820577911,0.09471571407062057,0.0011708519633114257,0.33587174687834137,0.006615251905528463,0.006832549137332745,Type III: Broad-spectrum,12.242945,6.172463,CHEMBL1079905,Propentofylline,2.0
CHEMBL1079935,1,0.21571550373062973,0.1458456385132428,0.001915974362551424,0.18976271956240817,0.32907042448468793,0.3062496079304844,Type II: Moderate poly-target,-0.52516145,1.1700522,CHEMBL1079935,Amperozide,2.0
CHEMBL108,0,0.1067793412377059,0.1429705080855979,0.0018214803162435037,0.213266403368445,0.028601700403919485,0.029132516696721355,Type III: Broad-spectrum,10.822786,3.9600105,CHEMBL108,Carbamazepine,4.0
CHEMBL1080218,1,0.1723146572505448,0.05975507955478655,0.0006348337559055279,0.15034912998298713,0.2804489031457464,0.25746096128450174,Type II: Moderate poly-target,1.1820519,0.028347911,CHEMBL1080218,Chembl1080218,
CHEMBL1080585,0,0.142465035316089,0.13610637119065888,0.0027803521997717233,0.2851375654167396,0.002054018963434008,0.001677932204835279,Type III: Broad-spectrum,9.869723,6.0284986,CHEMBL1080585,Chembl1080585,
CHEMBL1080759,0,0.11547871372499405,0.10390447401864075,0.001220321617714118,0.14369231409607383,0.0007118075716322097,0.0005885201099907985,Type III: Broad-spectrum,11.311044,1.954791,CHEMBL1080759,Chembl1080759,
CHEMBL1080884,0,0.11783982048905595,0.1420350347469762,0.0017824245843281034,0.16541961583714643,0.005968629556363067,0.005292527510824076,Type III: Broad-spectrum,10.155012,3.3640754,CHEMBL1080884,Lubazodone,-1.0
CHEMBL1080983,2,0.29138395480125184,0.5162105322353254,0.06775237516072671,0.18975121676307274,0.05857886132740043,0.04394465713373252,Type I: Highly Selective,0.25090307,5.5875936,CHEMBL1080983,Febantel,2.0
CHEMBL1081188,0,0.11988218094983316,0.11719809656429708,0.0012740300604623888,0.18785785258269264,0.07790914549274043,0.07569073092720277,Type III: Broad-spectrum,9.189612,1.7850353,CHEMBL1081188,Chembl1081188,
CHEMBL1081262,1,0.22715524118554503,0.1753089796096717,0.0033110003641056832,0.2625588011303577,0.29529570582097364,0.2643128750044976,Type II: Moderate poly-target,-0.13955192,2.524738,CHEMBL1081262,Chembl1081262,
CHEMBL1081312,0,0.11921102098374303,0.10618998192884589,0.0011061377916578232,0.1592260799878872,0.04432416993928859,0.039130610027667996,Type III: Broad-spectrum,10.190196,1.584767,CHEMBL1081312,Chembl1081312,
CHEMBL1081506,2,0.1736153755571052,0.24705915567799971,0.00411962662979504,0.47771521369898445,0.018898272825778113,0.017883881980671035,Type I: Highly Selective,4.9180236,9.926673,CHEMBL1081506,Talniflumate,2.0
CHEMBL1081615,2,0.18840639861440336,0.22553363821689568,0.003605098483095499,0.3614872163659077,0.11434460814391217,0.1066029714001789,Type I: Highly Selective,3.6766057,6.797691,CHEMBL1081615,Atpenin A5,
CHEMBL1082,2,0.24497623339435162,0.3168344125758257,0.00640221066372107,0.4061748992019997,0.15123393495419318,0.1307798889301739,Type I: Highly Selective,2.02509,7.908427,CHEMBL1082,Amoxicillin,4.0
CHEMBL1082354,2,0.13184271073921353,0.1944443577499349,0.002937534835883553,0.3780497160928871,0.006697208651858914,0.006815463360320643,Type I: Highly Selective,7.589187,8.338966,CHEMBL1082354,Tenonitrozole,2.0
CHEMBL1082407,0,0.1275086519987949,0.10619206349478391,0.0014694910515196924,0.19142434357568297,0.03008182727794349,0.025232937640709538,Type III: Broad-spectrum,10.011262,2.3842013,CHEMBL1082407,Enzalutamide,4.0
CHEMBL1082462,0,0.1649769356345271,0.16101671889837388,0.0021799791180913087,0.17751702217906853,0.11982332868911691,0.10359570847653848,Type III: Broad-spectrum,5.68202,3.1612287,CHEMBL1082462,Dbpr-108,3.0
CHEMBL1082508,0,0.1559756101595386,0.11389863455983881,0.0012274299438828397,0.16838137977467063,0.15525264669814232,0.13809108845061732,Type III: Broad-spectrum,5.0067887,1.3527354,CHEMBL1082508,Landipirdine,2.0
CHEMBL1082607,0,0.14115133877535557,0.07444657457377708,0.0007552653245586379,0.14931276733798113,0.1455016997222408,0.12786688966115556,Type III: Broad-spectrum,5.8424973,0.14614837,CHEMBL1082607,Salmeterol Xinafoate,4.0
CHEMBL1082617,0,0.1251040618860982,0.1096653831695809,0.0013466858169722362,0.2299068240482942,0.03530973242377979,0.031073577071609296,Type III: Broad-spectrum,9.602838,2.9645033,CHEMBL1082617,Chembl1082617,
CHEMBL1082618,0,0.13531621790157444,0.0929069665127001,0.0011526346159909107,0.22846327245661135,0.06990479579706876,0.05997666986756463,Type III: Broad-spectrum,8.166438,2.1005023,CHEMBL1082618,Chembl1082618,
CHEMBL1082723,2,0.19587322457321024,0.19731349727194186,0.004113090327502123,0.2263705226392926,0.10817647899243034,0.08477167571364042,Type I: Highly Selective,4.563345,5.305983,CHEMBL1082723,Cipargamin,2.0
CHEMBL1082738,0,0.11281590969716335,0.06584944572909607,0.0005671092734094175,0.08080630593364041,0.14063753890476172,0.13760063176948414,Type III: Broad-spectrum,5.887491,-0.6431716,CHEMBL1082738,Chembl1082738,
CHEMBL1082986,1,0.22016528573717278,0.119643545893953,0.00153424632552777,0.19981228206792317,0.3557657560343366,0.3245238018661045,Type II: Moderate poly-target,-0.7334962,0.8175286,CHEMBL1082986,Chembl1082986,
CHEMBL1083185,0,0.11087717230650077,0.11589627016168481,0.0013179563148795034,0.2059876261970322,0.031440808614267644,0.029719525542654744,Type III: Broad-spectrum,11.2692585,2.9336119,CHEMBL1083185,Chembl1083185,
CHEMBL1083203,0,0.11201892353823384,0.0711665195018969,0.0007383149397422582,0.11344440716225888,0.03800171714314016,0.03179647218009095,Type III: Broad-spectrum,11.746945,0.21392411,CHEMBL1083203,Vu0366369,
CHEMBL1083385,2,0.2262174896669947,0.3720088005346496,0.009077854896206584,0.6750874700777444,0.0036529579707103733,0.003466554606022597,Type I: Highly Selective,2.3296275,10.934551,CHEMBL1083385,Clopidogrel Bisulfate,4.0
CHEMBL1083390,0,0.13355952745535646,0.0585706082828569,0.0004932440325260448,0.10169576639918723,0.19949851873710525,0.19277583130872283,Type III: Broad-spectrum,3.8545454,-0.47560138,CHEMBL1083390,Intepirdine,3.0
CHEMBL108358,2,0.22130708358720272,0.38299169166684116,0.00866313359486039,0.5436214262507053,0.025425093761198288,0.024414944847813973,Type I: Highly Selective,2.3701062,10.436255,CHEMBL108358,Tiazofurin,2.0
CHEMBL1083659,1,0.20459561705559032,0.12235783666497303,0.004211820542907546,0.23088997714543436,0.218320686822067,0.17356297408466376,Type II: Moderate poly-target,2.1469753,1.9513712,CHEMBL1083659,Suvorexant,4.0
CHEMBL1083993,0,0.1266797373244156,0.13080302628052165,0.0017822421021421952,0.31892038952677537,0.004132689716698799,0.003716760819950568,Type III: Broad-spectrum,10.627581,6.4966946,CHEMBL1083993,Amiodarone Hydrochloride,4.0
CHEMBL1084081,0,0.162741048802107,0.0676829922674453,0.000713554801764202,0.3010102143177875,0.17910925381585738,0.15936018288584103,Type III: Broad-spectrum,4.4318852,1.8597935,CHEMBL1084081,Chembl1084081,
CHEMBL1084102,0,0.1328258600956736,0.12224164567817149,0.0015364597421234898,0.2971254588929358,0.032223281963448286,0.028647594142688856,Type III: Broad-spectrum,10.683607,6.1090407,CHEMBL1084102,Chembl1084102,
CHEMBL1084172,1,0.18086012970747475,0.09233497461985245,0.0011502758491489953,0.3117683214090495,0.1928151593890198,0.16625046594733497,Type II: Moderate poly-target,3.9557145,2.5996277,CHEMBL1084172,Vilanterol Trifenatate,4.0
CHEMBL1084173,2,0.1580568930894135,0.10509652013924167,0.0012769533556678554,0.4521687635838877,0.09210445057806864,0.08376717705975836,Type I: Highly Selective,8.882851,9.488631,CHEMBL1084173,Vilanterol .Alpha.-Phenyl Cinnamate,2.0
CHEMBL1084430,0,0.16968938727022842,0.12384430936550181,0.0019485265525332745,0.28487808679287335,0.13430282002945745,0.11568680244723073,Type III: Broad-spectrum,4.7936463,3.2208269,CHEMBL1084430,Inarigivir,2.0
CHEMBL1084450,1,0.2213753103292021,0.2174943144034837,0.00436600188230021,0.29061701596346184,0.19434745615419707,0.16363566704920293,Type II: Moderate poly-target,1.8225863,5.437766,CHEMBL1084450,Chembl1084450,
CHEMBL1084546,2,0.19605207690637483,0.22080945966391194,0.0036887126384254243,0.40954286125521583,0.0862995779075051,0.07454621236356135,Type I: Highly Selective,3.9965518,7.5583324,CHEMBL1084546,Pf-00562271,1.0
CHEMBL1084617,1,0.19756800726202484,0.10406616460673457,0.0017431413767977912,0.1726594963864574,0.2931073417787469,0.2595073395624333,Type II: Moderate poly-target,0.697602,0.6639229,CHEMBL1084617,Temanogrel,2.0
CHEMBL1084625,0,0.1287665666659312,0.09022984676729236,0.001035552584533277,0.2409074268197795,0.0697248917606694,0.06217951703256604,Type III: Broad-spectrum,8.220465,2.0545757,CHEMBL1084625,Chembl1084625,
CHEMBL108483,0,0.12112052645448028,0.07457028125579444,0.000883814057651385,0.18811099619557187,0.08331770157008626,0.07513031839088133,Type III: Broad-spectrum,8.770217,0.41555703,CHEMBL108483,Chembl108483,
